####################################################################################################
##########      File        :   ion_guide_thermalisation.txt                              ##########
##########      Author      :   X. Chen                                                   ##########
##########      Description :   definition of test paticles                               ##########
##########      Note        :   the following lines follow SIMION .ion format, i.e.,      ##########
##########                      on each line the comma separated values are               ##########
##########                      tob, mass, charge, x, y, z, az, el, ke, cwf, color,       ##########
##########                      where omitted parameters take default values              ##########
##########      License     :   GNU GPLv3                                                 ##########
####################################################################################################


,202.984,1,1.0005415230734,3.4741832944335,1.9854850290555,-37.464015858109,6.3335341850079,0.048059268090901,,
,202.984,1,1.1530027302701,3.4804518249554,2.0698911971462,-33.74203304743,5.5408754280318,0.057206079540003,,
,202.984,1,1.508435816267,3.5855362685906,2.3764983531546,-57.163813590351,21.050472243504,0.044367786790713,,
,202.984,1,1.6777754635681,3.8157638609964,2.7638582701563,-140.55990476429,19.574035266232,0.071043853766774,,
,202.984,1,1.6849164609447,3.8520526875137,2.8125153311279,-130.95111553868,25.358131508352,0.064566433706738,,
,202.984,1,1.5961505225209,4.1963269363128,3.2563115852285,-156.36154778957,14.975780664604,0.21317419544393,,
,202.984,1,1.5558293289729,4.2745814713739,3.3562886577202,-97.29407627265,38.277433510484,0.083936289662005,,
,202.984,1,1.1102864406213,4.4671317526389,3.7069413123449,-169.1300027394,4.6296503641301,0.44852946530773,,
,202.984,1,0.64029152943826,4.1873052874809,3.6223819851184,140.07539353416,-47.747599291874,0.17139718788696,,
,202.984,1,0.2474733118122,3.8587108826418,3.4534518413952,128.89157287151,-48.143863948594,0.40584954809709,,
,202.984,1,-0.28830698924907,3.4699929740322,3.2704172913684,156.37307207073,-34.826594680799,0.24849453380594,,
,202.984,1,-0.63638280955726,3.2374980677835,3.1792623590547,170.22326150574,-33.328055553542,0.079043616692438,,
,202.984,1,-1.0634845429237,2.978245723484,3.1150332811449,175.1356651902,-36.816678665112,0.047287043394807,,
,202.984,1,-1.2802342475271,2.8422539370097,3.112727786109,-174.97052054899,-24.887547613933,0.055532351800583,,
,202.984,1,-1.4857200225833,2.7118321606738,3.1535837950203,-139.4006029287,-82.539053458402,0.011632412067182,,
,202.984,1,-1.4952953786992,2.7021391172646,3.1579493829849,-157.19635538776,-14.757985121744,0.039676208741756,,
,202.984,1,-1.5281796417149,2.6813218629716,3.174692310932,-151.9711874735,-18.650644691035,0.026847229571682,,
,202.984,1,-1.5983440437587,2.6032787253579,3.2635642383334,-58.587275437058,-47.085428503768,0.0086008861297438,,
,202.984,1,-1.5690337907924,2.551385883119,3.3964167810562,-101.85889273904,2.7270193358639,0.024081137386735,,
,202.984,1,-1.4510833352607,2.535934550804,3.5714480933228,-36.414878962463,-3.1461115367715,0.045380011324719,,
