####################################################################################################
##########      File        :   ion_guide_injection.txt                                   ##########
##########      Author      :   X. Chen                                                   ##########
##########      Description :   definition of test paticles                               ##########
##########      Note        :   the following lines follow SIMION .ion format, i.e.,      ##########
##########                      on each line the comma separated values are               ##########
##########                      tob, mass, charge, x, y, z, az, el, ke, cwf, color,       ##########
##########                      where omitted parameters take default values              ##########
##########      License     :   GNU GPLv3                                                 ##########
####################################################################################################


,202.984,1,1e-7,-0.618237,0,0,-16.9337,2.60245,,
,202.984,1,1e-7,-0.615118,0,0,-16.8517,2.6035,,
,202.984,1,1e-7,-0.616323,0,0,-16.883,2.60308,,
,202.984,1,1e-7,-0.610263,0,0,-16.7246,2.60517,,
,202.984,1,1e-7,-0.614619,0,0,-16.8385,2.60365,,
,202.984,1,1e-7,-0.612197,0,0,-16.7751,2.60447,,
,202.984,1,1e-7,-0.612631,0,0,-16.7865,2.60434,,
,202.984,1,1e-7,-0.612681,0,0,-16.7879,2.60432,,
,202.984,1,1e-7,-0.615206,0,0,-16.8531,2.60346,,
,202.984,1,1e-7,-0.614671,0,0,-16.8399,2.60368,,
,202.984,1,1e-7,-0.613747,0,0,-16.8156,2.60396,,
,202.984,1,1e-7,-0.615949,0,0,-16.8733,2.6032,,
,202.984,1,1e-7,-0.61153,0,0,-16.7578,2.60468,,
,202.984,1,1e-7,-0.613138,0,0,-16.7995,2.60415,,
,202.984,1,1e-7,-0.614913,0,0,-16.846,2.60359,,
,202.984,1,1e-7,-0.612242,0,0,-16.7764,2.60448,,
,202.984,1,1e-7,-0.613034,0,0,-16.7964,2.6042,,
,202.984,1,1e-7,-0.618901,0,0,-16.9502,2.60217,,
,202.984,1,1e-7,-0.612548,0,0,-16.7843,2.60438,,
,202.984,1,1e-7,-0.609696,0,0,-16.7099,2.60531,,
,202.984,1,1e-7,-0.61204,0,0,-16.771,2.60463,,
,202.984,1,1e-7,-0.614456,0,0,-16.8343,2.60377,,
,202.984,1,1e-7,-0.604807,0,0,-16.5822,2.60686,,
,202.984,1,1e-7,-0.609786,0,0,-16.7122,2.60527,,
,202.984,1,1e-7,-0.610169,0,0,-16.7222,2.60516,,
,202.984,1,1e-7,-0.612392,0,0,-16.7805,2.60451,,
,202.984,1,1e-7,-0.611971,0,0,-16.7688,2.60457,,
,202.984,1,1e-7,-0.611252,0,0,-16.751,2.60486,,
,202.984,1,1e-7,-0.607039,0,0,-16.6409,2.60616,,
,202.984,1,1e-7,-0.61078,0,0,-16.7382,2.60501,,
,202.984,1,1e-7,-0.613047,0,0,-16.7979,2.60431,,
,202.984,1,1e-7,-0.612299,0,0,-16.7778,2.60454,,
,202.984,1,1e-7,-0.607863,0,0,-16.662,2.60591,,
,202.984,1,1e-7,-0.608192,0,0,-16.6706,2.6058,,
,202.984,1,1e-7,-0.613721,0,0,-16.815,2.60411,,
,202.984,1,1e-7,-0.612827,0,0,-16.7915,2.60435,,
,202.984,1,1e-7,-0.609027,0,0,-16.6923,2.60555,,
,202.984,1,1e-7,-0.612536,0,0,-16.784,2.60447,,
,202.984,1,1e-7,-0.611646,0,0,-16.7608,2.60464,,
,202.984,1,1e-7,-0.612171,0,0,-16.7745,2.60458,,
,202.984,1,1e-7,-0.615084,0,0,-16.8508,2.6035,,
,202.984,1,1e-7,-0.609812,0,0,-16.7133,2.6053,,
,202.984,1,1e-7,-0.610138,0,0,-16.7215,2.60521,,
,202.984,1,1e-7,-0.618146,0,0,-16.9307,2.60247,,
,202.984,1,1e-7,-0.612229,0,0,-16.776,2.60457,,
,202.984,1,1e-7,-0.609732,0,0,-16.7108,2.60532,,
,202.984,1,1e-7,-0.613053,0,0,-16.7976,2.60424,,
,202.984,1,1e-7,-0.614039,0,0,-16.8226,2.60386,,
,202.984,1,1e-7,-0.614962,0,0,-16.8473,2.60366,,
,202.984,1,1e-7,-0.621445,0,0,-17.0151,2.6013,,
,202.984,1,1e-7,-0.61485,0,0,-16.8444,2.6037,,
,202.984,1,1e-7,-0.612358,0,0,-16.7793,2.60449,,
,202.984,1,1e-7,-0.609436,0,0,-16.703,2.60542,,
,202.984,1,1e-7,-0.616993,0,0,-16.9007,2.60283,,
,202.984,1,1e-7,-0.619166,0,0,-16.9561,2.60209,,
,202.984,1,1e-7,-0.611695,0,0,-16.7621,2.60464,,
,202.984,1,1e-7,-0.615916,0,0,-16.8725,2.60323,,
,202.984,1,1e-7,-0.61337,0,0,-16.8057,2.60418,,
,202.984,1,1e-7,-0.614728,0,0,-16.8414,2.60366,,
,202.984,1,1e-7,-0.614077,0,0,-16.8244,2.60384,,
,202.984,1,1e-7,-0.622386,0,0,-17.0418,2.60095,,
,202.984,1,1e-7,-0.615587,0,0,-16.8639,2.60336,,
,202.984,1,1e-7,-0.609251,0,0,-16.6982,2.60548,,
,202.984,1,1e-7,-0.624508,0,0,-17.0954,2.6002,,
,202.984,1,1e-7,-0.615556,0,0,-16.862,2.60336,,
,202.984,1,1e-7,-0.621418,0,0,-17.0164,2.60126,,
,202.984,1,1e-7,-0.62088,0,0,-17.0001,2.60149,,
,202.984,1,1e-7,-0.619463,0,0,-16.965,2.60199,,
,202.984,1,1e-7,-0.614339,0,0,-16.8311,2.60374,,
,202.984,1,1e-7,-0.626732,0,0,-17.1556,2.59941,,
,202.984,1,1e-7,-0.614897,0,0,-16.846,2.60356,,
,202.984,1,1e-7,-0.61983,0,0,-16.9735,2.60188,,
,202.984,1,1e-7,-0.62195,0,0,-17.0282,2.60113,,
,202.984,1,1e-7,-0.619539,0,0,-16.9671,2.60198,,
,202.984,1,1e-7,-0.619402,0,0,-16.9635,2.6022,,
,202.984,1,1e-7,-0.62625,0,0,-17.1401,2.59958,,
,202.984,1,1e-7,-0.624415,0,0,-17.095,2.60033,,
,202.984,1,1e-7,-0.622144,0,0,-17.0338,2.60106,,
,202.984,1,1e-7,-0.618333,0,0,-16.9358,2.6024,,
,202.984,1,1e-7,-0.619102,0,0,-16.955,2.6021,,
,202.984,1,1e-7,-0.621979,0,0,-17.031,2.60109,,
,202.984,1,1e-7,-0.621224,0,0,-17.0095,2.60137,,
,202.984,1,1e-7,-0.623019,0,0,-17.0563,2.60072,,
,202.984,1,1e-7,-0.622082,0,0,-17.0323,2.60105,,
,202.984,1,1e-7,-0.619353,0,0,-16.962,2.60201,,
,202.984,1,1e-7,-0.622025,0,0,-17.0322,2.60109,,
,202.984,1,1e-7,-0.619175,0,0,-16.9562,2.60209,,
,202.984,1,1e-7,-0.61366,0,0,-16.8134,2.60413,,
,202.984,1,1e-7,-0.62393,0,0,-17.0796,2.60041,,
,202.984,1,1e-7,-0.615858,0,0,-16.871,2.60322,,
,202.984,1,1e-7,-0.622541,0,0,-17.0457,2.60086,,
,202.984,1,1e-7,-0.621894,0,0,-17.0287,2.6013,,
,202.984,1,1e-7,-0.620423,0,0,-16.9904,2.60169,,
,202.984,1,1e-7,-0.623168,0,0,-17.06,2.60068,,
,202.984,1,1e-7,-0.620306,0,0,-16.9875,2.60172,,
,202.984,1,1e-7,-0.62279,0,0,-17.0525,2.60081,,
,202.984,1,1e-7,-0.619477,0,0,-16.9654,2.60232,,
,202.984,1,1e-7,-0.621193,0,0,-17.0106,2.60136,,
,202.984,1,1e-7,-0.613764,0,0,-16.8164,2.6041,,
,202.984,1,1e-7,-0.609738,0,0,-16.711,2.60533,,
,202.984,1,1e-7,-0.602966,0,0,-16.5341,2.60743,,
,202.984,1,1e-7,-0.59797,0,0,-16.4047,2.609,,
,202.984,1,1e-7,-0.597643,0,0,-16.3958,2.60895,,
,202.984,1,1e-7,-0.579315,0,0,-15.9179,2.61286,,
,202.984,1,1e-7,-0.591143,0,0,-16.2263,2.61061,,
,202.984,1,1e-7,-0.58416,0,0,-16.0445,2.61203,,
,202.984,1,1e-7,-0.587417,0,0,-16.1289,2.61131,,
,202.984,1,1e-7,-0.560748,0,0,-15.4337,2.61563,,
,202.984,1,1e-7,-0.561376,0,0,-15.4502,2.61555,,
,202.984,1,1e-7,-0.553558,0,0,-15.2458,2.61656,,
,202.984,1,1e-7,-0.521197,0,0,-14.394,2.62011,,
,202.984,1,1e-7,-0.498172,0,0,-13.7881,2.62255,,
,202.984,1,1e-7,-0.416799,0,0,-11.6123,2.63406,,
,202.984,1,1e-7,-0.42595,0,0,-11.8615,2.63245,,
,202.984,1,1e-7,-0.438797,0,0,-12.2074,2.63031,,
,202.984,1,1e-7,-0.450888,0,0,-12.5301,2.62846,,
,202.984,1,1e-7,-0.537628,0,0,-14.8275,2.61841,,
,202.984,1,1e-7,-0.524346,0,0,-14.4777,2.61978,,
,202.984,1,1e-7,-0.403452,0,0,-11.2491,2.63658,,
,202.984,1,1e-7,-0.391683,0,0,-10.9264,2.63898,,
,202.984,1,1e-7,-0.491259,0,0,-13.6035,2.6233,,
,202.984,1,1e-7,-0.466903,0,0,-12.9567,2.62623,,
,202.984,1,1e-7,-0.458574,0,0,-12.7344,2.62735,,
,202.984,1,1e-7,-0.0814043,0,0,-2.36915,2.66434,,
,202.984,1,1e-7,-0.337078,0,0,-9.41249,2.65119,,
,202.984,1,1e-7,-0.324929,0,0,-9.07557,2.65361,,
,202.984,1,1e-7,-0.344328,0,0,-9.61655,2.64964,,
,202.984,1,1e-7,-0.369955,0,0,-10.3253,2.64379,,
,202.984,1,1e-7,-0.360775,0,0,-10.0701,2.64592,,
,202.984,1,1e-7,-0.308554,0,0,-8.61877,2.65613,,
,202.984,1,1e-7,-0.167795,0,0,-4.76846,2.65885,,
,202.984,1,1e-7,-0.156068,0,0,-4.44665,2.65924,,
,202.984,1,1e-7,-0.130011,0,0,-3.7278,2.66047,,
,202.984,1,1e-7,-0.0935235,0,0,-2.70829,2.66313,,
,202.984,1,1e-7,-0.117987,0,0,-3.39181,2.66119,,
,202.984,1,1e-7,-0.105742,0,0,-3.04944,2.66207,,
,202.984,1,1e-7,-0.0693259,0,0,-2.02634,2.66563,,
,202.984,1,1e-7,-0.298415,0,0,-8.3392,2.65699,,
,202.984,1,1e-7,-0.285534,0,0,-7.98751,2.65762,,
,202.984,1,1e-7,-0.276094,0,0,-7.73006,2.65797,,
,202.984,1,1e-7,-0.266299,0,0,-7.4641,2.65809,,
,202.984,1,1e-7,-0.178559,0,0,-5.06531,2.65862,,
,202.984,1,1e-7,-0.190384,0,0,-5.39056,2.65845,,
,202.984,1,1e-7,-0.240518,0,0,-6.76351,2.65834,,
,202.984,1,1e-7,-0.228216,0,0,-6.42879,2.65835,,
,202.984,1,1e-7,-0.215946,0,0,-6.09359,2.65837,,
,202.984,1,1e-7,-0.0571673,0,0,-1.68577,2.66717,,
,202.984,1,1e-7,-0.0327795,0,0,-0.982188,2.67042,,
,202.984,1,1e-7,0.0414827,0,0,1.14892,2.66946,,
,202.984,1,1e-7,0.0291397,0,0,0.803496,2.67056,,
,202.984,1,1e-7,0.0166992,0,0,0.449292,2.67149,,
,202.984,1,1e-7,0.00429831,0,0,0.0958534,2.67244,,
,202.984,1,1e-7,-0.00807409,0,0,-0.265647,2.67285,,
,202.984,1,1e-7,0.0537393,0,0,1.49002,2.66839,,
,202.984,1,1e-7,0.0659462,0,0,1.82832,2.66731,,
,202.984,1,1e-7,0.0781147,0,0,2.16466,2.66629,,
,202.984,1,1e-7,0.0903733,0,0,2.50319,2.66529,,
,202.984,1,1e-7,0.102756,0,0,2.84523,2.66436,,
,202.984,1,1e-7,0.127431,0,0,3.52946,2.66271,,
,202.984,1,1e-7,0.140229,0,0,3.88325,2.66197,,
,202.984,1,1e-7,0.153993,0,0,4.26317,2.66133,,
,202.984,1,1e-7,0.166356,0,0,4.60436,2.66081,,
,202.984,1,1e-7,0.28605,0,0,7.94657,2.66184,,
,202.984,1,1e-7,0.265997,0,0,7.376,2.66105,,
,202.984,1,1e-7,0.277411,0,0,7.69882,2.6615,,
,202.984,1,1e-7,0.177355,0,0,4.90672,2.66057,,
,202.984,1,1e-7,0.189474,0,0,5.24301,2.66019,,
,202.984,1,1e-7,0.202511,0,0,5.6034,2.66004,,
,202.984,1,1e-7,0.308586,0,0,8.6069,2.66063,,
,202.984,1,1e-7,0.326058,0,0,9.11626,2.65652,,
,202.984,1,1e-7,0.338036,0,0,9.45938,2.65379,,
,202.984,1,1e-7,0.228324,0,0,6.31969,2.66015,,
,202.984,1,1e-7,0.239244,0,0,6.62466,2.66029,,
,202.984,1,1e-7,0.346783,0,0,9.70804,2.65189,,
,202.984,1,1e-7,0.363546,0,0,10.1749,2.64835,,
,202.984,1,1e-7,0.370134,0,0,10.3653,2.64715,,
,202.984,1,1e-7,0.383175,0,0,10.7166,2.64452,,
,202.984,1,1e-7,0.393249,0,0,10.9921,2.64268,,
,202.984,1,1e-7,0.443823,0,0,12.3505,2.63438,,
,202.984,1,1e-7,0.4031,0,0,11.2563,2.64089,,
,202.984,1,1e-7,0.417934,0,0,11.6571,2.63842,,
,202.984,1,1e-7,0.426991,0,0,11.8997,2.63697,,
,202.984,1,1e-7,0.518208,0,0,14.3208,2.62375,,
,202.984,1,1e-7,0.524812,0,0,14.4935,2.62289,,
,202.984,1,1e-7,0.583193,0,0,16.0132,2.6152,,
,202.984,1,1e-7,0.566782,0,0,15.5872,2.61737,,
,202.984,1,1e-7,0.579851,0,0,15.9266,2.61554,,
,202.984,1,1e-7,0.542256,0,0,14.949,2.62065,,
